,id,number_of_seasons,number_of_episodes,vote_count,vote_average,popularity,episode_run_time
52221,103165,1,4,0,0.0,1.215,60
52222,127729,1,12,0,0.0,0.6,0
52223,209724,1,5,0,0.0,0.895,23
52224,130078,1,8,0,0.0,0.606,0
52225,235479,1,1,0,0.0,0.6,0
52226,112116,1,5,0,0.0,0.6,0
52227,205302,1,50,0,0.0,2.078,7
52228,71162,1,17,0,0.0,0.6,0
52229,223361,2,20,0,0.0,0.6,0
52230,215381,1,8,0,0.0,0.65,0
52231,223806,1,5,0,0.0,1.125,0
52232,209712,1,1,0,0.0,0.6,0
52233,223353,1,2,0,0.0,0.6,0
52234,233212,1,6,0,0.0,1.4,0
52235,83721,2,9,0,0.0,0.637,20
52236,67432,1,10,0,0.0,2.396,50
52237,137169,1,1,0,0.0,0.6,0
52238,138252,5,43,0,0.0,1.158,0
52239,194559,1,6,0,0.0,0.6,0
52240,113173,1,6,0,0.0,1.201,0
52241,209163,2,23,0,0.0,1.171,20
52242,112149,1,6,0,0.0,1.731,0
52243,210247,1,4,0,0.0,0.6,0
52244,107342,1,10,0,0.0,0.846,596
52245,99436,1,2,0,0.0,0.6,43
52246,214185,1,1,0,0.0,0.6,0
52247,99427,1,3,0,0.0,1.103,45
52248,83759,1,13,0,0.0,0.6,0
52249,74558,1,20,0,0.0,0.934,0
52250,74557,1,10,0,0.0,0.673,30
52251,73535,1,1,0,0.0,0.6,0
52252,73533,2,5,0,0.0,1.135,30
52253,194560,1,30,0,0.0,0.674,45
52254,203239,1,6,0,0.0,0.6,0
52255,122380,1,1,0,0.0,0.6,0
52256,73595,1,1,0,0.0,0.847,60
52257,99439,1,6,0,0.0,1.96,40
52258,99424,1,31,0,0.0,0.6,0
52259,94867,1,5,0,0.0,0.6,0
52260,76407,1,14,0,0.0,2.349,0
52261,69010,1,11,0,0.0,1.765,0
52262,69006,1,29,0,0.0,1.96,0
52263,195249,1,10,0,0.0,1.4,0
52264,195756,6,78,0,0.0,0.6,2
52265,195755,1,1,0,0.0,0.6,0
52266,199000,1,5,0,0.0,0.88,0
52267,198999,2,26,0,0.0,1.348,0
52268,112155,1,9,0,0.0,0.6,0
52269,112141,1,35,0,0.0,0.6,0
52270,195210,1,1,0,0.0,0.6,0
52271,230137,1,2,0,0.0,0.617,0
52272,129598,1,10,0,0.0,1.255,70
52273,209189,1,1,0,0.0,0.6,0
52274,103107,1,1,0,0.0,0.605,0
52275,102409,1,1,0,0.0,0.0,0
52276,230141,1,17,0,0.0,0.6,0
52277,230120,1,6,0,0.0,2.162,0
52278,102449,1,30,0,0.0,0.681,45
52279,210266,1,4,0,0.0,0.957,0
52280,210265,1,5,0,0.0,1.4,0
52281,210264,1,8,0,0.0,1.452,22
52282,122379,1,6,0,0.0,0.6,0
52283,229816,1,10,0,0.0,0.6,0
52284,113168,1,1,0,0.0,0.6,50
52285,229834,1,1,0,0.0,0.626,0
52286,198961,1,2,0,0.0,0.6,0
52287,210294,1,26,0,0.0,1.9,0
52288,94870,1,1,0,0.0,0.6,0
52289,195227,1,1,0,0.0,0.6,73
52290,195225,1,1,0,0.0,1.203,52
52291,94822,2,14,0,0.0,0.6,0
52292,208908,1,6,0,0.0,0.6,0
52293,230168,1,5,0,0.0,0.768,0
52294,202309,1,17,0,0.0,0.6,0
52295,230130,1,6,0,0.0,1.646,0
52296,230149,1,1,0,0.0,0.6,0
52297,230145,1,1,0,0.0,0.6,0
52298,63782,6,48,0,5.0,3.758,45
52299,94886,1,4,0,0.0,0.6,0
52300,230192,1,10,0,0.0,0.6,15
52301,102480,1,1,0,0.0,0.604,0
52302,210279,1,10,0,0.0,0.6,0
52303,210208,1,4,0,0.0,0.6,0
52304,202319,2,34,0,0.0,0.6,1000
52305,71110,1,1,0,0.0,1.141,0
52306,102405,1,1,0,0.0,1.176,0
52307,94859,1,1,0,0.0,0.6,0
52308,209791,1,6,0,0.0,0.951,0
52309,195224,1,20,0,0.0,0.608,3
52310,94856,1,8,0,0.0,1.758,0
52311,199924,1,17,0,0.0,1.214,0
52312,76411,2,16,0,0.0,1.866,21
52313,108749,1,17,0,0.0,0.783,0
52314,194575,1,10,0,0.0,0.6,0
52315,223301,1,30,0,0.0,0.971,30
52316,99280,1,1,0,0.0,0.604,0
52317,76428,1,2,0,0.0,0.6,0
52318,73039,1,8,0,0.0,1.059,65
52319,155527,1,26,0,0.0,0.6,0
52320,194539,2,18,0,0.0,0.608,0
52321,194514,1,6,0,0.0,1.261,0
52322,70807,1,7,0,0.0,0.6,55
52323,120803,2,16,0,0.0,0.6,0
52324,107498,1,5,0,0.0,1.579,25
52325,130073,1,16,0,0.0,0.608,0
52326,235495,1,1,0,0.0,0.6,0
52327,235494,1,1,0,0.0,0.6,0
52328,137134,1,6,0,0.0,0.6,25
52329,70109,1,6,0,0.0,0.6,0
52330,130079,1,6,0,0.0,0.6,0
52331,73599,1,10,0,0.0,0.6,30
52332,73596,1,6,0,0.0,0.6,0
52333,235446,1,3,0,0.0,3.27,0
52334,107497,1,4,0,0.0,0.6,0
52335,112112,1,5,0,0.0,0.6,30
52336,223523,1,7,0,0.0,0.6,25
52337,106331,1,8,0,0.0,0.644,14
52338,106319,5,15,0,0.0,0.61,0
52339,135322,1,10,0,0.0,0.6,0
52340,83765,1,5,0,0.0,0.6,0
52341,70891,1,100,0,0.0,0.6,0
52342,199960,1,4,0,0.0,0.626,47
52343,209773,1,1,0,0.0,0.6,0
52344,235476,1,1,0,0.0,0.6,0
52345,55953,1,12,0,0.0,0.968,0
52346,235493,1,1,0,0.0,1.799,0
52347,233217,1,1,0,0.0,0.6,0
52348,233267,1,16,0,0.0,37.425,0
52349,233266,1,4,0,0.0,0.6,0
52350,209774,1,1,0,0.0,0.84,15
52351,92124,1,4,0,0.0,0.868,0
52352,137725,3,38,0,0.0,0.6,60
52353,209789,2,1,0,0.0,0.6,0
52354,137135,1,5,0,0.0,0.6,25
52355,75027,2,20,0,0.0,0.6,90
52356,108742,1,15,0,0.0,0.6,0
52357,71159,1,2,0,0.0,0.6,43
52358,120004,1,20,0,0.0,2.269,25
52359,120141,2,345,0,0.0,9.95,3
52360,195274,1,5,0,0.0,1.156,0
52361,155528,1,8,0,0.0,0.6,42
52362,216800,1,2,0,0.0,0.692,0
52363,135321,1,6,0,0.0,1.236,45
52364,67087,1,4,0,0.0,0.6,41
52365,210221,1,5,0,0.0,1.413,0
52366,210299,3,73,0,0.0,0.6,0
52367,155597,1,3,0,0.0,0.62,0
52368,194540,1,1,0,0.0,1.638,0
52369,206607,1,66,0,0.0,0.6,47
52370,155564,1,2,0,0.0,0.6,0
52371,155504,1,2,0,0.0,0.6,0
52372,195270,1,6,0,0.0,0.972,0
52373,203246,1,1,0,0.0,0.6,0
52374,129522,1,15,0,0.0,0.611,23
52375,129596,1,8,0,0.0,3.685,50
52376,120138,1,12,0,0.0,1.815,45
52377,94862,1,5,0,0.0,0.973,0
52378,195218,1,30,0,0.0,0.6,7
52379,195215,1,30,0,0.0,0.6,3
52380,195213,1,5,0,0.0,0.6,49
52381,227289,1,1,0,0.0,0.6,0
52382,78176,1,5,0,0.0,0.658,47
52383,155580,2,17,0,0.0,0.6,0
52384,155577,2,7,0,0.0,0.6,0
52385,155549,1,6,0,0.0,1.627,55
52386,210260,1,1,0,0.0,0.66,0
52387,75494,1,1,0,0.0,1.146,0
52388,113320,1,6,0,0.0,1.391,0
52389,103976,1,14,0,0.0,0.6,15
52390,227293,1,1,0,0.0,0.6,0
52391,112135,1,22,0,0.0,2.97,0
52392,227288,3,20,0,0.0,1.241,0
52393,208941,3,32,0,0.0,1.08,30
52394,112140,1,5,0,0.0,0.6,0
52395,220590,2,8,0,0.0,0.6,9
52396,220589,1,26,0,0.0,0.6,0
52397,120857,2,6,0,0.0,0.629,0
52398,114354,3,43,0,0.0,0.6,0
52399,103192,1,1,0,0.0,1.229,0
52400,118097,1,1,0,0.0,0.6,20
52401,120856,1,4,0,0.0,0.6,0
52402,211200,1,4,0,0.0,0.616,0
52403,73512,2,1,0,0.0,0.6,30
52404,211173,1,6,0,0.0,0.6,0
52405,220588,1,14,0,0.0,0.6,3
52406,220587,1,4,0,0.0,0.699,47
52407,96863,1,24,0,0.0,2.94,0
52408,73523,1,12,0,0.0,2.22,0
52409,205423,5,35,0,0.0,0.6,0
52410,98379,1,1,0,0.0,0.6,0
52411,98378,2,13,0,0.0,0.6,0
52412,217594,1,2,0,0.0,0.6,0
52413,233291,1,1,0,0.0,0.6,0
52414,205483,1,7,0,0.0,0.6,0
52415,97542,1,1,0,0.0,0.6,0
52416,205436,1,6,0,0.0,0.6,0
52417,108765,1,1,0,0.0,0.6,88
52418,118044,1,6,0,0.0,0.6,0
52419,96867,2,41,0,0.0,9.278,0
52420,118226,1,12,0,0.0,0.656,40
52421,118031,1,13,0,0.0,0.62,44
52422,217590,1,5,0,0.0,1.465,90
52423,205461,1,3,0,0.0,1.4,0
52424,88914,1,12,0,0.0,0.6,15
52425,124312,1,40,0,0.0,1.716,0
52426,118224,3,66,0,0.0,9.731,0
52427,195735,2,7,0,0.0,0.854,0
52428,133141,1,22,0,0.0,1.4,10
52429,114330,1,12,0,0.0,0.6,75
52430,227765,1,1,0,0.0,0.6,0
52431,108713,1,8,0,0.0,0.6,0
52432,138271,1,2,0,0.0,0.6,59
52433,114339,1,8,0,0.0,1.216,0
52434,133173,1,1,0,0.0,0.6,0
52435,195769,1,3,0,0.0,0.6,0
52436,117898,1,1,0,0.0,0.86,20
52437,107002,8,38,0,0.0,0.895,0
52438,195719,1,40,0,0.0,1.725,0
52439,195724,1,7,0,0.0,0.6,0
52440,116511,1,18,0,0.0,0.6,0
52441,216750,1,3,0,0.0,0.0,0
52442,133200,1,1,0,0.0,0.6,0
52443,209703,1,70,0,0.0,29.941,0
52444,126482,1,15,0,0.0,0.6,0
52445,126481,3,150,0,0.0,1.098,4
52446,221242,1,2,0,0.0,0.6,0
52447,135764,1,4,0,0.0,0.6,40
52448,212001,1,16,0,0.0,0.899,0
52449,155996,1,1,0,0.0,0.6,0
52450,91038,1,12,0,0.0,0.846,0
52451,115383,1,6,0,0.0,0.854,29
52452,233238,1,2,0,0.0,1.4,0
52453,221238,1,5,0,0.0,1.76,0
52454,129521,1,2,0,0.0,0.6,53
52455,205486,1,7,0,0.0,0.6,0
52456,97538,1,4,0,0.0,1.12,45
52457,115380,2,5,0,0.0,0.6,58
52458,212002,1,1,0,0.0,1.96,23
52459,96537,1,8,0,0.0,0.93,0
52460,138264,1,1,0,0.0,0.6,10
52461,138279,1,13,0,0.0,0.6,0
52462,138275,2,6,0,0.0,1.001,43
52463,75093,1,6,0,0.0,0.6,0
52464,227767,1,1,0,0.0,0.6,0
52465,114379,1,22,0,0.0,2.093,5
52466,114312,1,6,0,0.0,0.662,0
52467,234860,1,4,0,0.0,0.6,0
52468,118045,3,60,0,0.0,5.211,25
52469,211121,1,16,0,0.0,0.6,0
52470,117871,6,32,0,0.0,0.837,48
52471,205429,1,8,0,0.0,0.83,0
52472,234882,1,1,0,0.0,0.859,0
52473,223536,1,3,0,0.0,0.848,0
52474,223531,1,4,0,0.0,1.222,45
52475,223349,1,4,0,0.0,1.218,0
52476,223529,1,25,0,0.0,2.67,0
52477,124310,1,7,0,0.0,0.862,45
52478,223517,1,2,0,0.0,0.954,0
52479,92694,1,2,0,0.0,0.6,0
52480,96869,1,1,0,0.0,0.6,0
52481,234867,1,16,0,0.0,0.6,0
52482,215319,1,6,0,0.0,0.6,0
52483,79659,1,30,0,0.0,1.435,0
52484,88998,1,12,0,0.0,1.96,30
52485,68172,1,10,0,0.0,0.6,50
52486,120826,1,4,0,0.0,0.6,58
52487,138254,1,1,0,0.0,0.6,0
52488,117900,1,26,0,0.0,0.6,48
52489,118092,1,8,0,0.0,0.84,43
52490,205457,1,4,0,0.0,1.96,0
52491,215389,1,5,0,0.0,0.6,15
52492,97585,1,2,0,0.0,0.0,0
52493,222421,1,20,0,0.0,0.6,0
52494,124326,1,15,0,0.0,0.6,45
52495,230955,1,4,0,0.0,0.802,0
52496,230954,1,21,0,0.0,0.6,0
52497,204927,2,20,0,0.0,0.0,0
52498,106398,1,12,0,0.0,0.6,0
52499,132902,2,173,0,0.0,5.165,50
52500,68174,1,1,0,0.0,0.895,30
52501,211186,1,1,0,0.0,0.6,0
52502,234886,1,1,0,0.0,0.6,0
52503,117851,3,34,0,0.0,1.218,30
52504,135197,1,24,0,0.0,0.873,35
52505,138257,1,7,0,0.0,0.6,0
52506,204938,4,20,0,0.0,0.6,0
52507,96528,1,5,0,0.0,1.353,0
52508,96521,1,5,0,10.0,0.6,0
52509,232987,1,1,0,0.0,1.919,0
52510,79144,2,20,0,0.0,0.6,0
52511,234868,1,1,0,0.0,1.235,0
52512,117832,1,2,0,0.0,0.6,0
52513,114301,2,13,0,0.0,0.611,0
52514,138236,1,12,0,0.0,0.646,0
52515,235404,1,4,0,0.0,2.284,48
52516,103195,1,1,0,0.0,0.685,120
52517,153888,1,1,0,0.0,0.917,45
52518,232983,1,5,0,0.0,1.85,0
52519,153885,1,5,0,0.0,0.6,0
52520,67657,2,33,0,0.0,80.966,0
52521,90252,1,1,0,0.0,0.6,0
52522,118081,2,15,0,0.0,0.651,0
52523,120862,1,10,0,0.0,0.6,0
52524,229215,1,8,0,0.0,0.6,0
52525,234866,1,16,0,0.0,0.6,0
52526,96892,1,6,0,0.0,0.6,0
52527,222423,1,1,0,0.0,0.6,0
52528,97581,1,1,0,0.0,0.0,15
52529,204942,1,1,0,0.0,0.6,0
52530,204940,1,4,0,0.0,0.718,41
52531,70110,1,16,0,0.0,1.766,42
52532,205447,1,7,0,0.0,0.6,0
52533,118061,2,4,0,0.0,3.244,120
52534,205416,1,13,0,0.0,0.6,0
52535,97541,1,1,0,0.0,0.6,0
52536,97537,3,24,0,0.0,1.339,50
52537,205433,2,1,0,0.0,0.874,0
52538,120831,1,1,0,0.0,1.4,0
52539,118096,1,5,0,0.0,0.6,0
52540,117882,1,1,0,0.0,0.6,0
52541,211158,1,1,0,0.0,0.624,0
52542,153808,1,1,0,0.0,1.4,0
52543,153899,1,6,0,0.0,0.642,0
52544,114332,1,3,0,0.0,0.6,0
52545,216742,2,44,0,0.0,1.288,10
52546,216740,1,1,0,0.0,0.708,0
52547,73545,1,22,0,0.0,4.175,0
52548,76476,1,7,0,0.0,0.6,0
52549,117820,1,14,0,0.0,1.239,61
52550,114336,1,37,0,0.0,11.282,0
52551,137161,1,6,0,0.0,0.638,45
52552,137160,5,29,0,0.0,1.17,30
52553,133199,1,3,0,0.0,1.4,0
52554,137143,1,4,0,0.0,0.849,0
52555,227777,1,1,0,0.0,0.6,0
52556,137163,1,1,0,0.0,0.6,46
52557,133131,1,20,0,0.0,0.606,0
52558,223866,1,1,0,0.0,0.0,0
52559,223865,1,1,0,0.0,0.0,0
52560,223864,1,1,0,0.0,0.0,0
52561,223863,1,1,0,0.0,0.0,0
52562,129517,1,9,0,0.0,0.6,0
52563,98316,1,4,0,0.0,1.447,0
52564,153882,1,1,0,0.0,0.6,0
52565,195759,1,11,0,0.0,0.6,0
52566,195240,1,24,0,0.0,1.96,39
52567,120122,3,22,0,0.0,0.6,0
52568,89236,2,12,0,0.0,0.737,0
52569,126483,1,36,0,0.0,0.6,45
52570,98311,1,7,0,0.0,0.6,50
52571,73090,1,1,0,0.0,0.6,50
52572,114350,2,17,0,0.0,0.6,0
52573,114348,1,15,0,0.0,0.6,0
52574,77596,1,6,0,0.0,0.847,8
52575,158557,1,6,0,0.0,1.131,0
52576,126447,1,3,0,0.0,0.897,0
52577,153814,1,6,0,0.0,0.981,20
52578,133184,1,1,0,0.0,0.6,0
52579,216767,1,2,0,0.0,1.334,0
52580,133192,1,2,0,0.0,0.6,0
52581,204937,1,3,0,0.0,0.841,0
52582,64259,1,8,0,0.0,1.352,7
52583,158169,1,27,0,0.0,1.96,0
52584,233242,1,24,0,0.0,8.704,0
52585,155985,1,13,0,0.0,1.6,24
52586,228191,1,20,0,0.0,0.6,0
52587,212006,1,6,0,0.0,0.6,0
52588,212005,1,5,0,0.0,0.6,0
52589,212003,1,7,0,0.0,0.6,0
52590,155927,1,1,0,0.0,1.96,50
52591,88457,2,26,0,0.0,1.4,14
52592,130030,1,1,0,0.0,0.6,0
52593,212073,1,1,0,0.0,0.937,0
52594,90298,1,5,0,0.0,0.6,43
52595,90283,3,24,0,0.0,0.6,60
52596,88459,1,36,0,0.0,1.964,6
52597,88458,1,5,0,0.0,0.6,26
52598,64258,1,8,0,0.0,0.846,45
52599,90225,3,12,0,0.0,0.6,0
52600,234500,1,30,0,0.0,0.812,0
52601,120118,1,1,0,0.0,0.955,0
52602,91085,1,8,0,0.0,1.135,21
52603,91082,1,2,0,0.0,1.351,15
52604,234734,1,8,0,0.0,16.626,0
52605,234732,1,1,0,0.0,0.6,0
52606,103343,1,6,0,0.0,1.4,0
52607,228105,1,1,0,0.0,0.6,0
52608,138809,1,1,0,0.0,0.6,75
52609,228171,1,1,0,0.0,0.6,0
52610,91094,7,195,0,0.0,63.769,0
52611,90236,1,7,0,0.0,1.472,0
52612,228192,1,1,0,0.0,1.4,0
52613,234733,1,4,0,0.0,0.6,0
52614,155920,1,1,0,0.0,0.6,0
52615,228189,1,6,0,0.0,0.6,6
52616,91055,1,20,0,0.0,1.735,0
52617,155997,1,7,0,0.0,0.6,0
52618,138265,4,53,0,0.0,1.666,0
52619,227706,1,50,0,0.0,2.511,45
52620,227755,1,1,0,0.0,0.6,0
52621,227771,1,1,0,0.0,1.4,0
52622,108766,1,22,0,0.0,9.976,70
52623,103353,1,3,0,0.0,0.6,58
52624,115396,1,20,0,0.0,5.023,0
52625,77562,1,6,0,0.0,0.6,50
52626,103362,3,18,0,0.0,1.354,42
52627,108763,1,1,0,0.0,0.6,0
52628,105243,1,4,0,0.0,0.894,0
52629,216765,1,2,0,0.0,1.157,0
52630,99531,1,4,0,0.0,0.6,25
52631,195717,1,36,0,0.0,0.6,0
52632,227713,1,1,0,0.0,0.6,0
52633,217544,1,8,0,0.0,0.807,0
52634,215836,1,6,0,0.0,1.96,43
52635,223846,1,1,0,0.0,0.0,0
52636,231061,1,1,0,0.0,0.6,0
52637,131539,1,2,0,0.0,0.6,0
52638,91059,1,6,0,0.0,1.4,45
52639,215811,1,10,0,0.0,0.6,0
52640,104008,1,3,0,0.0,0.6,0
52641,88447,1,1,0,0.0,1.419,0
52642,231056,1,1,0,0.0,0.6,0
52643,91062,1,12,0,0.0,1.4,0
52644,155943,1,12,0,0.0,1.296,46
52645,234746,1,1,0,0.0,1.062,0
52646,226217,1,1,0,0.0,0.6,0
52647,88411,1,6,0,0.0,0.6,7
52648,226233,1,2,0,10.0,1.341,0
52649,138266,1,1,0,0.0,0.6,30
52650,103342,1,8,0,0.0,1.214,60
52651,96013,1,8,0,0.0,1.544,30
52652,96029,1,1,0,0.0,0.6,0
52653,120116,1,20,0,0.0,0.6,0
52654,92188,1,1,0,0.0,0.6,0
52655,153186,1,4,0,0.0,0.6,25
52656,76477,1,4,0,0.0,0.6,40
52657,153840,1,12,0,0.0,2.133,60
52658,195241,1,10,0,0.0,13.621,0
52659,138270,1,10,0,0.0,0.6,0
52660,223858,1,1,0,0.0,0.0,0
52661,75070,1,3,0,0.0,0.6,60
52662,90217,1,12,0,0.0,1.221,80
52663,96807,1,1,0,0.0,0.6,0
52664,89267,2,23,0,0.0,0.84,0
52665,92130,1,4,0,0.0,0.6,50
52666,216711,1,2,0,0.0,0.6,0
52667,96817,1,15,0,0.0,1.4,0
52668,137111,1,39,0,0.0,4.435,45
52669,96835,2,6,0,0.0,0.6,0
52670,221231,8,19,0,0.0,0.668,44
52671,216793,1,7,0,0.0,0.7,50
52672,114346,1,1,0,0.0,0.6,0
52673,108770,1,15,0,0.0,1.347,90
52674,223867,2,9,0,0.0,0.6,50
52675,114375,1,20,0,0.0,1.957,40
52676,32241,1,1,0,0.0,0.6,0
52677,133195,1,1,0,0.0,0.6,0
52678,133194,1,1,0,0.0,0.6,0
52679,133193,2,43,0,0.0,1.886,0
52680,133111,4,23,0,0.0,1.289,15
52681,221234,1,2,0,0.0,0.693,0
52682,75060,1,6,0,0.0,0.0,0
52683,216752,1,1,0,0.0,0.6,0
52684,216751,1,1,0,0.0,0.6,0
52685,118251,1,4,0,0.0,0.6,0
52686,216728,1,9,0,0.0,0.6,0
52687,133130,3,41,0,0.0,3.265,0
52688,216725,1,1,0,0.0,1.96,0
52689,75016,1,159,0,0.0,11.134,30
52690,137154,1,10,0,0.0,0.701,0
52691,73002,1,3,0,0.0,0.6,50
52692,216794,1,6,0,0.0,0.6,40
52693,97988,1,5,0,0.0,0.964,120
52694,137156,1,3,0,0.0,0.613,20
52695,97960,3,90,0,0.0,16.237,4
52696,117894,1,8,0,0.0,1.116,8
52697,79111,1,13,0,0.0,0.6,42
52698,76491,2,2,0,0.0,0.892,0
52699,108775,1,4,0,0.0,0.6,0
52700,196770,1,30,0,0.0,0.6,0
52701,119952,1,12,0,0.0,1.736,100
52702,126431,1,12,0,0.0,1.161,0
52703,114374,1,9,0,0.0,0.6,0
52704,228061,1,1,0,0.0,0.6,43
52705,211858,1,1,0,0.0,0.6,3
52706,211857,1,16,0,0.0,0.6,23
52707,83712,3,12,0,0.0,1.034,29
52708,233283,1,16,0,0.0,0.85,0
52709,216769,1,3,0,0.0,1.4,13
52710,227715,1,1,0,0.0,0.6,0
52711,221247,1,3,0,0.0,0.6,0
52712,227776,1,1,0,0.0,0.6,0
52713,235424,1,1,0,0.0,1.826,0
52714,221236,1,1,0,0.0,0.67,45
52715,216789,1,8,0,0.0,1.4,60
52716,216708,1,2,0,0.0,0.66,0
52717,230927,1,6,0,0.0,0.6,0
52718,79172,1,0,0,0.0,0.6,22
52719,133170,1,1,0,0.0,0.6,0
52720,220967,1,1,0,0.0,0.689,45
52721,73542,1,10,0,0.0,1.165,22
52722,12686,1,1,0,0.0,0.6,0
52723,129635,1,33,0,0.0,1.869,45
52724,223582,1,11,0,0.0,0.6,0
52725,216791,2,6,0,0.0,0.6,50
52726,216790,2,8,0,0.0,0.775,60
52727,132904,1,1,0,0.0,0.911,0
52728,71130,1,1,0,0.0,0.6,0
52729,69902,1,8,0,0.0,0.718,23
52730,216792,1,4,0,0.0,0.985,40
52731,108706,1,1,0,0.0,1.459,0
52732,108705,1,1,0,0.0,0.6,0
52733,227723,1,4,0,0.0,1.112,0
52734,117827,4,65,0,0.0,0.643,45
52735,129638,1,5,0,0.0,3.113,0
52736,73553,1,5,0,0.0,2.023,60
52737,216776,1,5,0,0.0,0.6,0
52738,126460,1,15,0,0.0,1.4,0
52739,126455,1,99,0,0.0,0.82,0
52740,126446,2,11,0,0.0,0.6,0
52741,126486,1,36,0,0.0,1.389,0
52742,227724,1,1,0,0.0,0.6,0
52743,220987,1,1,0,0.0,0.6,0
52744,88135,1,40,0,0.0,0.6,45
52745,103326,2,15,0,0.0,2.829,0
52746,76483,1,2,0,0.0,0.919,20
52747,133155,1,1,0,0.0,0.6,0
52748,76431,1,3,0,0.0,0.6,0
52749,132903,1,4,0,0.0,0.6,5
52750,126498,1,12,0,0.0,0.848,45
52751,89198,1,1,0,0.0,0.6,0
52752,103196,1,4,0,0.0,0.6,0
52753,234900,1,6,0,0.0,0.6,0
52754,205421,1,37,0,0.0,0.883,0
52755,205420,1,1,0,0.0,1.41,14
52756,217592,1,4,0,0.0,1.4,52
52757,232991,1,2,0,0.0,0.6,0
52758,119932,1,10,0,0.0,1.194,10
52759,232982,1,1,0,0.0,0.6,0
52760,232997,1,4,0,0.0,1.187,0
52761,103188,1,1,0,0.0,0.6,0
52762,64019,7,77,0,0.0,1.192,60
52763,223859,1,1,0,0.0,0.0,0
52764,130081,1,2,0,0.0,0.6,0
52765,209763,1,1,0,0.0,0.6,0
52766,209760,2,41,0,0.0,0.884,0
52767,96888,1,1,0,0.0,0.6,0
52768,120126,1,10,0,0.0,1.123,0
52769,127717,1,8,0,0.0,1.52,0
52770,235406,1,1,0,0.0,0.6,0
52771,67753,1,1,0,0.0,0.6,45
52772,206635,2,21,0,0.0,0.6,29
52773,235426,1,1,0,0.0,0.6,0
52774,98357,1,4,0,0.0,0.894,0
52775,235408,1,1,0,0.0,0.6,0
52776,110282,1,4,0,0.0,1.2,50
52777,89238,1,7,0,0.0,1.831,43
52778,97909,1,6,0,0.0,1.452,3
52779,79173,3,23,0,0.0,0.6,45
52780,126433,1,39,0,0.0,17.155,0
52781,220989,1,5,0,0.0,0.626,28
52782,230942,1,1,0,0.0,1.102,0
52783,230940,1,12,0,0.0,0.623,0
52784,126411,1,3,0,0.0,0.608,0
52785,126408,1,8,0,0.0,1.525,0
52786,196769,1,30,0,0.0,0.939,0
52787,126432,1,36,0,0.0,0.6,40
52788,126430,5,100,0,0.0,0.602,0
52789,124398,1,18,0,0.0,1.176,0
52790,223598,1,8,0,0.0,0.6,0
52791,103325,1,40,0,0.0,2.258,13
52792,110262,3,14,0,0.0,1.104,47
52793,209788,1,1,0,0.0,0.6,0
52794,232984,1,1,0,0.0,1.138,0
52795,127740,1,8,0,0.0,0.6,0
52796,223855,1,1,0,0.0,0.0,0
52797,124309,1,8,0,0.0,0.6,40
52798,92666,1,5,0,0.0,0.602,60
52799,222424,1,2,0,0.0,0.6,0
52800,232999,1,1,0,0.0,1.252,0
52801,220583,1,13,0,0.0,0.6,0
52802,205482,1,8,0,0.0,4.333,0
52803,205432,1,2,0,0.0,0.6,0
52804,235483,1,1,0,0.0,1.296,0
52805,68110,2,10,0,0.0,0.6,0
52806,217521,1,3,0,0.0,0.6,59
52807,88918,1,5,0,0.0,0.851,65
52808,131519,2,17,0,0.0,0.708,0
52809,216716,1,6,0,0.0,1.492,0
52810,131538,1,6,0,0.0,1.487,30
52811,147053,1,6,0,0.0,0.6,28
52812,131559,1,6,0,0.0,0.6,0
52813,216729,1,1,0,0.0,0.6,0
52814,138269,1,1,0,0.0,0.6,45
52815,79411,1,21,0,0.0,13.127,0
52816,69904,1,10,0,0.0,0.605,30
52817,98332,1,5,0,0.0,0.647,0
52818,216732,3,6,0,0.0,2.786,0
52819,135759,1,12,0,0.0,0.6,0
52820,220955,1,1,0,0.0,0.6,0
52821,135757,1,46,0,0.0,1.486,45
52822,235415,1,1,0,0.0,0.734,0
52823,135125,1,2,0,0.0,0.615,47
52824,119939,1,4,0,0.0,0.6,0
52825,235089,1,9,0,0.0,1.087,0
52826,153813,1,11,0,0.0,0.929,0
52827,235498,1,1,0,0.0,0.6,0
52828,103331,1,56,0,0.0,0.6,0
52829,131558,1,1,0,0.0,0.6,0
52830,90216,2,18,0,0.0,0.6,7
52831,235499,1,1,0,0.0,0.6,0
52832,220990,1,15,0,0.0,1.251,45
52833,75088,1,1,0,0.0,0.6,0
52834,220980,1,2,0,0.0,0.6,0
52835,220978,1,8,0,0.0,0.946,0
52836,207135,1,12,0,0.0,0.859,0
52837,130018,1,24,0,0.0,1.251,45
52838,227787,1,1,0,0.0,0.6,0
52839,133182,1,1,0,0.0,0.6,0
52840,235413,1,1,0,0.0,0.6,0
52841,235467,1,1,0,0.0,2.039,0
52842,79451,1,18,0,0.0,2.849,25
52843,153818,1,6,0,0.0,0.87,95
52844,133124,1,6,0,0.0,0.6,44
52845,216717,1,1,0,0.0,1.4,0
52846,216715,1,4,0,0.0,0.908,45
52847,216713,1,15,0,0.0,0.729,0
52848,216730,1,1,0,0.0,0.6,0
52849,220988,1,5,0,0.0,0.6,60
52850,235423,1,1,0,0.0,0.6,0
52851,220991,1,30,0,0.0,24.455,45
52852,79416,1,5,0,0.0,2.316,0
52853,216731,2,5,0,0.0,0.6,0
52854,230970,2,1,0,0.0,1.985,0
